"ISSCAAP","TAXOCODE","X3A_CODE","Scientific_name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","Stats_data","geometry"
33,"1700102501","EPJ","Centropomus unionensis","Union snook","","","","","","Bocourt 1868","Centropomidae","PERCOIDEI","NO",""
33,"1700102502","EPU","Centropomus armatus","Armed snook","","","","","","Gill 1863","Centropomidae","PERCOIDEI","YES",""
33,"1700102503","EPN","Centropomus ensiferus","Swordspine snook","Brochet de mer","","","","","Poey 1860","Centropomidae","PERCOIDEI","YES",""
33,"1700102504","EPD","Centropomus medius","Blackfin snook","","","","","","Günther 1864","Centropomidae","PERCOIDEI","YES",""
33,"1700102506","EPG","Centropomus nigrescens","Black snook","","","","","","Günther 1864","Centropomidae","PERCOIDEI","YES",""
33,"1700102507","EPP","Centropomus parallelus","Fat snook","Crossie chucumite","","","","","Poey 1860","Centropomidae","PERCOIDEI","NO",""
33,"1700102508","EPS","Centropomus pectinatus","Tarpon snook","Crossie constantin","","","","","Poey 1860","Centropomidae","PERCOIDEI","NO",""
33,"1700102509","EPL","Centropomus robalito","Yellowfin snook","","","","","","Jordan & Gilbert 1882","Centropomidae","PERCOIDEI","YES",""
33,"1700102510","SNO","Centropomus undecimalis","Common snook","Crossie blanc","Róbalo blanco","","","","(Bloch 1792)","Centropomidae","PERCOIDEI","YES",""
33,"1700102511","JPV","Centropomus viridis","White snook","Crossie argenté","Róbalo plateado","","","","Lockington 1877","Centropomidae","PERCOIDEI","YES",""
33,"1700102512","JPM","Centropomus mexicanus","Largescale fat snook","Crossie mexicaine","Robalo gordo de scama grande","","","","Bocourt 1868","Centropomidae","PERCOIDEI","NO",""
33,"17001025XX","ROB","Centropomus spp","Snooks(=Robalos) nei","Crossies nca","Róbalos nep","","","","","Centropomidae","PERCOIDEI","YES",""
33,"1700117501","HYK","Hypopterus macropterus","","","","","","","(Günther 1859)","Centropomidae","PERCOIDEI","NO",""
33,"1700118001","PWG","Psammoperca waigiensis","Waigieu seaperch","","","","","","(Cuvier 1828)","Centropomidae","PERCOIDEI","YES",""
33,"1700200101","EHG","Aethaloperca rogaa","Redmouth grouper","Vieille roga","Cherna roga","عجوز أحمر الفم","烟鲈","","(Forsskål 1775)","Serranidae","PERCOIDEI","YES",""
33,"1700200201","AYG","Anyperodon leucogrammicus","Slender grouper","Mérou élégant","Mero elegante","لُؤز أَنيق","白线光腭鲈","","(Valenciennes 1828)","Serranidae","PERCOIDEI","YES",""
33,"1700200301","OSB","Aporops bilinearis","","","","","","","Schultz 1943","Serranidae","PERCOIDEI","NO",""
33,"1700200401","UFT","Aulacocephalus temmincki","Goldribbon soapfish","Savon à bande jaune","","","","","Bleeker 1854","Serranidae","PERCOIDEI","NO",""
33,"1700200501","BMX","Bathyanthias mexicanus","Yellowtail bass","","","","","","(Schultz 1958)","Serranidae","PERCOIDEI","NO",""
33,"1700200601","BPH","Belonoperca chabanaudi","Arrowhead soapfish","","","","","","Fowler & Bean 1930","Serranidae","PERCOIDEI","NO",""
33,"1700200701","IPL","Caesioperca lepidoptera","Butterfly perch","","","","","","(Forster 1801)","Serranidae","PERCOIDEI","YES",""
33,"1700200801","ITH","Caesioscorpis theagenes","","","","","","","Whitley 1945","Serranidae","PERCOIDEI","NO",""
33,"1700200901","RNL","Caprodon longimanus","Pink maomao","","","","","","(Günther 1859)","Serranidae","PERCOIDEI","YES",""
33,"1700201001","HDD","Chelidoperca hirundinacea","","","","","","","(Valenciennes 1831)","Serranidae","PERCOIDEI","NO",""
33,"1700201101","RTZ","Cratinus agassizii","Graery threadfin seabass","","","","","","Steindachner 1878","Serranidae","PERCOIDEI","YES",""
33,"1700201301","DLB","Diploprion bifasciatum","Barred soapfish","Savon à deux bandes","","","","","Cuvier 1828","Serranidae","PERCOIDEI","NO",""
33,"1700201401","EKJ","Ellerkeldia jamesoni","","","","","","","(Ogilby 1908)","Serranidae","PERCOIDEI","NO",""
33,"1700201901","EFU","Epinephelides armatus","","","","","","","(Castelnau 1875)","Serranidae","PERCOIDEI","NO",""
33,"1700204001","MAB","Mycteroperca bonaci","Black grouper","Badèche bonaci","Cuna bonací","","","","(Poey 1860)","Serranidae","PERCOIDEI","YES",""
33,"1700204002","MTI","Mycteroperca acutirostris","Comb grouper","Badèche peigne","Cuna negra","","","","(Valenciennes 1828)","Serranidae","PERCOIDEI","NO",""
33,"1700204003","MKJ","Mycteroperca jordani","Gulf grouper","Mérou golfe","Mero baya","لُؤز خليج","乔氏喙鲈","","(Jenkins & Evermann 1889)","Serranidae","PERCOIDEI","NO",""
33,"1700204004","MKM","Mycteroperca microlepis","Gag","Badèche baillou","Cuna aguají","بُقعة ذهب","小鳞喙鲈","","(Goode & Bean 1879)","Serranidae","PERCOIDEI","YES",""
33,"1700204005","MKC","Mycteroperca cidi","Venezuelan grouper","Badèche blanche","Cuna blanca","","","","Cervigón 1966","Serranidae","PERCOIDEI","NO",""
33,"1700204006","MKH","Mycteroperca phenax","Scamp","Badèche galopin","Cuna garopa","","","","Jordan & Swain 1884","Serranidae","PERCOIDEI","YES",""
33,"1700204007","MKU","Mycteroperca rubra","Mottled grouper","Badèche rouge","Gitano","لُؤز مُبقَّع بالأحمر","云纹喙鲈","","(Bloch 1793)","Serranidae","PERCOIDEI","YES",""
33,"1700204008","MKT","Mycteroperca tigris","Tiger grouper","Badèche tigre","Cuna gata","","","","(Valenciennes 1833)","Serranidae","PERCOIDEI","YES",""
33,"1700204009","MKV","Mycteroperca venenosa","Yellowfin grouper","Badèche de roche","Cuna de piedra","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES",""
33,"1700204010","GBS","Mycteroperca xenarcha","Broomtail grouper","Badèche balai","Garropa jaspeada","","","","Jordan 1888","Serranidae","PERCOIDEI","YES",""
33,"1700204011","MKF","Mycteroperca fusca","Island grouper","Mérou d'île","Mero abadejo","لُؤز الجزيرة","灰喙鲈","","(Lowe 1838)","Serranidae","PERCOIDEI","YES",""
33,"1700204012","MKN","Mycteroperca interstitialis","Yellowmouth grouper","Badèche gueule jaune","Cuna amarilla","","","","(Poey 1860)","Serranidae","PERCOIDEI","YES",""
33,"1700204013","MKR","Mycteroperca rosacea","Leopard grouper","Mérou léopard","Cabrilla sardinera","لُؤز فهد","豹纹喙鲈","","(Streets 1877)","Serranidae","PERCOIDEI","NO",""
33,"17002040XX","GPB","Mycteroperca spp","Brazilian groupers nei","Badèches nca","Cunas nep","","","","","Serranidae","PERCOIDEI","YES",""
33,"1700204201","GPD","Epinephelus marginatus","Dusky grouper","Mérou noir","Mero moreno","","","","(Lowe 1834)","Serranidae","PERCOIDEI","YES",""
33,"1700204202","GPW","Epinephelus aeneus","White grouper","Mérou blanc","Cherna de ley","","","","(Geoffroy St. Hilaire 1817)","Serranidae","PERCOIDEI","YES",""
33,"1700204204","EIU","Epinephelus undulosus","Wavy-lined grouper","Mérou ondulé","Mero ondulado","لُؤز مُتَمَوِّج","蚓纹石斑鱼","","(Quoy & Gaimard 1824)","Serranidae","PERCOIDEI","NO",""
33,"1700204205","EPA","Epinephelus akaara","Hong Kong grouper","Mérou rouge tacheté","Mero de pintas rojas","","赤点石斑鱼","","(Temminck & Schlegel 1842)","Serranidae","PERCOIDEI","YES",""
33,"1700204207","ELD","Epinephelus diacanthus","Spinycheek grouper","Mérou épineux","Mero espinudo","لُؤز مُشَوَّك","双棘石斑鱼","","(Valenciennes 1828)","Serranidae","PERCOIDEI","NO",""
33,"1700204208","EEN","Epinephelus lanceolatus","Giant grouper","Mérou lancéolé","Mero lanceolado","","鞍带石斑鱼(龙趸)","","(Bloch 1790)","Serranidae","PERCOIDEI","YES",""
33,"1700204209","EEC","Epinephelus maculatus","Highfin grouper","Mérou haute voile","Mero aleta alta","لُؤز جناح مُرتفع","花点石斑鱼","","(Bloch 1790)","Serranidae","PERCOIDEI","YES",""
33,"1700204211","EER","Epinephelus merra","Honeycomb grouper","Mérou gâteau de cire","Mero panal","لُؤز قُرص عَسل","蜂巢石斑鱼","","Bloch 1793","Serranidae","PERCOIDEI","YES",""
33,"1700204215","EIF","Epinephelus septemfasciatus","Convict grouper","Mérou bagnard","Mero carcelario","لُؤز سَجين","七带石斑鱼","","(Thunberg 1793)","Serranidae","PERCOIDEI","YES",""
33,"1700204216","EFX","Epinephelus sexfasciatus","Sixbar grouper","Mérou six raies","Mero de seis bandas","لُؤز سِتَّة خُطوط","六带石斑鱼","","(Valenciennes 1828)","Serranidae","PERCOIDEI","NO",""
33,"1700204218","EPZ","Epinephelus stoliczkae","Epaulet grouper","Mérou épaulette","Mero hombrero","لُؤز كَتِفِية","肩饰石斑鱼","","(Day 1875)","Serranidae","PERCOIDEI","NO",""
33,"1700204219","EPT","Epinephelus tauvina","Greasy grouper","Mérou loutre","Mero lutria","","","","(Forsskål 1775)","Serranidae","PERCOIDEI","YES",""
33,"1700204220","GPN","Epinephelus striatus","Nassau grouper","Mérou rayé","Cherna criolla","","","","(Bloch 1792)","Serranidae","PERCOIDEI","YES","MULTIPOLYGON(((-63.629 16.349,-63.629 17.6654,-62.2011 17.6654,-62.2011 16.349,-63.629 16.349)))"
33,"1700204221","EFD","Epinephelus adscensionis","Rock hind","Mérou oualioua","Mero cabrilla","","","","(Osbeck 1765)","Serranidae","PERCOIDEI","YES",""
33,"1700204222","GPS","Epinephelus analogus","Spotted grouper","Mérou cabrilla","Mero moteado","","","","Gill 1863","Serranidae","PERCOIDEI","YES",""
33,"1700204223","EED","Epinephelus drummondhayi","Speckled hind","Mérou grivelé","Mero pintaroja","عجوز مُبَقَّعة","德氏石斑鱼","","Goode & Bean 1878","Serranidae","PERCOIDEI","YES",""
33,"1700204225","EEU","Epinephelus guttatus","Red hind","Mérou couronné","Mero colorado","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES","MULTIPOLYGON(((-63.3784 12.0366,-63.3784 14.0806,-60.2883 14.0806,-60.2883 12.0366,-63.3784 12.0366)),((-63.629 16.349,-63.629 17.6654,-62.2011 17.6654,-62.2011 16.349,-63.629 16.349)))"
33,"1700204226","EEB","Epinephelus labriformis","Starry grouper","Mérou étoile","Cabrilla piedrera","لُؤز نجمة","加州石斑鱼","","(Jenyns 1840)","Serranidae","PERCOIDEI","NO",""
33,"1700204228","GPR","Epinephelus morio","Red grouper","Mérou rouge","Mero americano","","","","(Valenciennes 1828)","Serranidae","PERCOIDEI","YES",""
33,"1700204229","EEY","Epinephelus mystacinus","Misty grouper","Mérou brouillard","Mero listado","","","","(Poey 1851)","Serranidae","PERCOIDEI","YES",""
33,"1700204231","EEQ","Epinephelus quernus","Hawaiian grouper","Mérou hawaiien","Mero hawaiano","لُؤز هاوايي","夏威夷石斑鱼","","Seale 1901","Serranidae","PERCOIDEI","NO",""
33,"1700204232","EFJ","Epinephelus caninus","Dogtooth grouper","Mérou gris","Mero dentón","لُؤز أسنان الكلب أو لُؤز رمادي","犬牙石斑鱼","","(Valenciennes 1843)","Serranidae","PERCOIDEI","YES",""
33,"1700204233","EEA","Epinephelus fasciatus","Blacktip grouper","Mérou oriflamme","Mero banderilla","لُؤز أسود الرَّأس","黑边石斑鱼","","(Forsskål 1775)","Serranidae","PERCOIDEI","YES",""
33,"1700204234","EEG","Epinephelus goreensis","Dungat grouper","Mérou de Gorée","Mero de Gorea","لؤز وسخ","颌斑石斑鱼","","(Valenciennes 1830)","Serranidae","PERCOIDEI","YES",""
33,"1700204235","EEP","Epinephelus morrhua","Comet grouper","Mérou comète","Mero cometa","لُؤز مُذَنَّب","弓斑石斑鱼","","(Valenciennes 1833)","Serranidae","PERCOIDEI","YES",""
33,"1700204238","EFB","Epinephelus albomarginatus","White-edged grouper","Mérou bord blanc","Mero bordiblanco","لُؤز جانب أبيض","白缘石斑鱼","","Boulenger 1903","Serranidae","PERCOIDEI","NO",""
33,"1700204239","EFN","Epinephelus andersoni","Catface grouper","Mérou chat","Mero gato","لُؤز قِطّ","安氏石斑鱼","","Boulenger 1903","Serranidae","PERCOIDEI","NO",""
33,"1700204240","EPR","Epinephelus areolatus","Areolate grouper","Mérou aréolé","Mero areolado","لؤز ذو لعوة","宝石石斑鱼","","(Forsskål 1775)","Serranidae","PERCOIDEI","YES",""
33,"1700204243","EET","Epinephelus itajara","Atlantic goliath grouper","Mérou géant de l'Atlantique","Mero gigante del Atlántico","لُؤز ضخم","伊氏石斑鱼","","(Lichtenstein 1822)","Serranidae","PERCOIDEI","YES",""
33,"1700204244","MAR","Epinephelus malabaricus","Malabar grouper","Mérou malabar","Mero malabárico","","玛拉巴石斑鱼","","(Bloch & Schneider 1801)","Serranidae","PERCOIDEI","YES",""
33,"1700204245","EPV","Epinephelus rivulatus","Halfmoon grouper","Mérou demi-lune","Mero medialuna","لُؤز نصف قمر","半月石斑鱼","","(Valenciennes 1830)","Serranidae","PERCOIDEI","NO",""
33,"1700204246","EEV","Epinephelus flavocaeruleus","Blue-and-yellow grouper","Mérou faraud","Mero azul y amarillo","لُؤز أزرق و أصفر ","黄鳍石斑鱼","","(Lacépède 1802)","Serranidae","PERCOIDEI","NO",""
33,"1700204251","EFY","Epinephelus amblycephalus","Banded grouper","Mérou bande","Cabrilla venda","لؤز مُخطَّط","镶点石斑鱼","","(Bleeker 1857)","Serranidae","PERCOIDEI","NO",""
33,"1700204252","EFW","Epinephelus awoara","Yellow grouper","Mérou jaune","Mero amarillo","لُؤز أصفر","青石斑鱼","","(Temminck & Schlegel 1842)","Serranidae","PERCOIDEI","NO",""
33,"1700204253","EFK","Epinephelus bleekeri","Duskytail grouper","Mérou demi-deuil","Mero medioluto","لُؤز نِصف حِداد","橙色石斑鱼","","(Vaillant 1878)","Serranidae","PERCOIDEI","YES",""
33,"1700204254","EFE","Epinephelus bruneus","Longtooth grouper","Mérou longues dents","Mero diente largo","لُؤز طويل الأسنان","褐石斑鱼(云纹石斑鱼)","","Bloch 1793","Serranidae","PERCOIDEI","NO",""
33,"1700204255","EFH","Epinephelus chlorostigma","Brownspotted grouper","Mérou pintade","Mero pintado","لُؤز حُبَيْش","网纹石斑鱼","","(Valenciennes 1828)","Serranidae","PERCOIDEI","YES",""
33,"1700204256","EPF","Epinephelus cifuentesi","Olive grouper","Mérou poule","Gallina","لُؤز دجاجة","哥斯达黎加石斑鱼","","Lavenberg & Grove 1993","Serranidae","PERCOIDEI","NO",""
33,"1700204257","ENI","Epinephelus coioides","Orange-spotted grouper","Mérou taches oranges","Mero de pintas naranjas","لؤز مُبَقَّع برتقالي","点带石斑鱼","","(Hamilton 1822)","Serranidae","PERCOIDEI","YES",""
33,"1700204258","EPK","Epinephelus costae","Goldblotch grouper","Mérou badèche","Falso abadejo","لُؤز بُقعة طهب","地中海石斑鱼","","(Steindachner 1878)","Serranidae","PERCOIDEI","YES",""
33,"1700204259","EPY","Epinephelus cyanopodus","Speckled blue grouper","Mérou bleu","Mero azul","لُؤز أزرق مُرَقَّش","细点石斑鱼","","(Richardson 1846)","Serranidae","PERCOIDEI","NO",""
33,"1700204260","ESE","Epinephelus daemelii","Saddletail grouper","Mérou troussequin","Mero montado","لُؤز قَرَبوس خَلْفي","戴氏石斑鱼","","(Günther 1876)","Serranidae","PERCOIDEI","NO",""
33,"1700204261","EEF","Epinephelus fasciatomaculosus","Rock grouper","Mérou rocaille","Mero de las piedras","لُؤز الصُّخور","拟青石斑鱼","","(Peters 1865)","Serranidae","PERCOIDEI","NO",""
33,"1700204263","EEE","Epinephelus heniochus","Bridled grouper","Mérou bride","Mero embridado","لُؤز لِجام","三线石斑鱼","","Fowler 1904","Serranidae","PERCOIDEI","NO",""
33,"1700204264","EEX","Epinephelus hexagonatus","Starspotted grouper","Mérou mélifère","Mero mielero","لُؤز عسَلي","六角石斑鱼","","(Forster 1801)","Serranidae","PERCOIDEI","YES",""
33,"1700204265","EES","Epinephelus latifasciatus","Striped grouper","Mérou à bandes","Mero abanderado","لُؤز مُخَطَّط","宽带石斑鱼","","(Temminck & Schlegel 1842)","Serranidae","PERCOIDEI","NO",""
33,"1700204266","EEM","Epinephelus macrospilos","Snubnose grouper","Mérou tapis","Mero alfombrado","لُؤز أنف خانس","大斑石斑鱼","","(Bleeker 1855)","Serranidae","PERCOIDEI","YES",""
33,"1700204267","EEJ","Epinephelus magniscuttis","Speckled grouper","Mérou grandes écailles","Mero bacalao","لُؤز مَرَقَّش","星点石斑鱼","","Postel, Fourmanoir & Guézé 1963","Serranidae","PERCOIDEI","NO",""
33,"1700204269","EEK","Epinephelus polyphekadion","Camouflage grouper","Mérou camouflage","Mero disfrazado","لُؤز تَسَتُّر","清水石斑鱼","","(Bleeker 1849)","Serranidae","PERCOIDEI","YES",""
33,"1700204270","EFQ","Epinephelus quoyanus","Longfin grouper","Mérou longues ailes","Mero aleta larga","لُؤز طويل الأجنحة","玳瑁石斑鱼","","(Valenciennes 1830)","Serranidae","PERCOIDEI","NO",""
33,"1700204271","EIT","Epinephelus stictus","Black-dotted grouper","Mérou points noirs","Mero punteado negro","لُؤز ذو نُقط سوداء","南海石斑鱼","","Randall & Allen 1987","Serranidae","PERCOIDEI","NO",""
33,"1700204272","EIR","Epinephelus trimaculatus","Threespot grouper","Mérou trois taches","Mero de tres manchas","لٌؤز ثلاثة بثقع","三斑石斑鱼","","(Valenciennes 1828)","Serranidae","PERCOIDEI","NO",""
33,"1700204273","EWC","Epinephelus caeruleopunctatus","Whitespotted grouper","Mérou taches blanches","Mero nevero","","","","(Bloch 1790)","Serranidae","PERCOIDEI","YES",""
33,"1700204274","EWF","Epinephelus fuscoguttatus","Brown-marbled grouper","Mérou marron","Mero manchado","","棕点石斑鱼(老虎斑)","","(Forsskål 1775)","Serranidae","PERCOIDEI","YES",""
33,"1700204275","EWI","Epinephelus irroratus","Marquesan grouper","Mérou Marquises","Mero marquesano","","","","(Forster 1801)","Serranidae","PERCOIDEI","NO",""
33,"1700204276","EWM","Epinephelus miliaris","Netfin grouper","Mérou abeille","Mero colmenar","","","","(Valenciennes 1830)","Serranidae","PERCOIDEI","YES",""
33,"1700204277","EWU","Epinephelus multinotatus","White-blotched grouper","Mérou plate grise","Mero de lunares","","","","(Peters 1876)","Serranidae","PERCOIDEI","YES",""
33,"1700204279","EWP","Epinephelus poecilonotus","Dot-dash grouper","Mérou morse","Mero punto y linea","","","","(Temminck & Schlegel 1842)","Serranidae","PERCOIDEI","NO",""
33,"1700204280","EWR","Epinephelus retouti","Red-tipped grouper","Mérou à bout rouge","Mero punteado","","","","Bleeker 1868","Serranidae","PERCOIDEI","NO",""
33,"1700204281","EWT","Epinephelus tuamotuensis","Reticulate grouper","Mérou réseau","Mero reticular","","","","Fourmanoir 1971","Serranidae","PERCOIDEI","NO",""
33,"1700204282","EWL","Epinephelus tukula","Potato grouper","Mérou patate","Mero patata","","蓝身大斑石斑鱼","","Morgans 1959","Serranidae","PERCOIDEI","YES",""
33,"1700204283","EWE","Epinephelus epistictus","Dotted grouper","Mérou pâle","Mero pálido","","","","(Temminck & Schlegel 1842)","Serranidae","PERCOIDEI","NO",""
33,"1700204284","EWY","Epinephelus polylepis","Smallscaled grouper","Mérou petites écailles","Mero escamoso","","","","Randall & Heemstra 1991","Serranidae","PERCOIDEI","YES",""
33,"1700204285","EWS","Epinephelus summana","Summan grouper","Mérou summan","Mero sumán","","","","(Forsskål 1775)","Serranidae","PERCOIDEI","YES",""
33,"1700204286","EZR","Epinephelus radiatus","Oblique-banded grouper","Mérou zébré","Mero acebrado","","","","(Day 1867)","Serranidae","PERCOIDEI","NO",""
33,"1700204287","EWG","Epinephelus posteli","Striped-fin grouper","","Mero aleta listada","","","","Fourmanoir & Crosnier 1964","Serranidae","PERCOIDEI","NO",""
33,"1700204288","EWV","Epinephelus faveatus","Barred-chest grouper","Mérou écharpe","Mero bandeado","","","","Valenciennes 1828","Serranidae","PERCOIDEI","NO",""
33,"1700204289","EWW","Epinephelus longispinis","Longspine grouper","Mérou longues épines","Mero espigón","","","","(Kner 1864)","Serranidae","PERCOIDEI","YES",""
33,"1700204290","EZO","Epinephelus spilotoceps","Foursaddle grouper","Mérou quatre selles","Mero cuatro monturas","","","","Schultz 1953","Serranidae","PERCOIDEI","NO",""
33,"1700204291","EZP","Epinephelus melanostigma","One-blotch grouper","Mérou dossard","Mero espaldarón","","","","Schultz 1953","Serranidae","PERCOIDEI","YES",""
33,"1700204292","EWZ","Epinephelus chabaudi","Moustache grouper","Mérou moustache","Mero bigotudo","","","","(Castelnau 1861)","Serranidae","PERCOIDEI","NO",""
33,"1700204294","EZQ","Epinephelus quinquefasciatus","Pacific goliath grouper","Mérou géant du Pacifique","Mero gigante del Pacífico","","","","(Bocourt 1868)","Serranidae","PERCOIDEI","YES",""
33,"17002042XX","GPX","Epinephelus spp","Groupers nei","Mérous nca","Meros nep","","","Групперы (=мероу)","","Serranidae","PERCOIDEI","YES",""
33,"17002042XX001","EXF","E. fuscoguttatus x E. lanceolatus","Tiger-dragon grouper, hybrid","","","","虎龙石斑鱼杂交种","","","Serranidae","PERCOIDEI","YES",""
33,"1700206101","CBR","Serranus cabrilla","Comber","Serran-chèvre","Cabrilla","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES",""
33,"1700206102","SRK","Serranus scriba","Painted comber","Serran écriture","Serrano escribano","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES",""
33,"1700206109","SRJ","Serranus hepatus","Brown comber","Serran-tambour","Merillo","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES",""
33,"1700206110","RNB","Serranus atrobranchus","Blackear bass","","","","","","(Cuvier 1829)","Serranidae","PERCOIDEI","NO",""
33,"1700206111","RNF","Serranus psittacinus","Barred serrano","Serran violon","Guaseta serrano","","","","Valenciennes 1846","Serranidae","PERCOIDEI","NO",""
33,"1700206112","ERB","Serranus subligarius","Belted sandfish","","","","","","(Cope 1870)","Serranidae","PERCOIDEI","YES",""
33,"1700206113","WSA","Serranus atricauda","Blacktail comber","Serran à queue noire","Serrano imperial","","","","Günther 1874","Serranidae","PERCOIDEI","YES",""
33,"1700206114","WLJ","Serranus accraensis","Ghanian comber","Serran ganéen","Serrano ganés","","","","(Norman 1931)","Serranidae","PERCOIDEI","NO",""
33,"1700206115","WLK","Serranus africanus","","","","","","","(Cadenat 1960)","Serranidae","PERCOIDEI","NO",""
33,"1700206116","DGK","Serranus huascarii","Flag serrano","","Serrano bandera","","","","Steindachner 1900","Serranidae","PERCOIDEI","NO",""
33,"17002061XX","BAS","Serranus spp","Combers nei","Serrans nca","Serranos nep","","","","","Serranidae","PERCOIDEI","YES",""
33,"1700206201","GGJ","Giganthias immaculatus","","","","","","","Katayama 1954","Serranidae","PERCOIDEI","NO",""
33,"1700206301","GSE","Grammistes sexlineatus","Goldenstriped soapfish","","","","","","(Thunberg 1792)","Serranidae","PERCOIDEI","NO",""
33,"1700206401","GMA","Grammistops ocellatus","Ocellate soapfish","","","","","","Schultz 1953","Serranidae","PERCOIDEI","NO",""
33,"1700206501","HNE","Hemanthias aureorubens","Streamer bass","","","","","","(Longley 1935)","Serranidae","PERCOIDEI","NO",""
33,"1700206502","KSI","Hemanthias signifer","Damsel bass","","","","","","(Garman 1899)","Serranidae","PERCOIDEI","NO",""
33,"1700206503","IIM","Hemanthias peruanus","Splittail bass","","","","","","(Steindachner 1875)","Serranidae","PERCOIDEI","NO",""
33,"1700206701","HHN","Hypoplectrodes huntii","Redbanded perch","","","","","","(Hector 1875)","Serranidae","PERCOIDEI","NO",""
33,"1700207001","JBG","Jeboehlkia gladifer","","","","","","","Robins 1967","Serranidae","PERCOIDEI","NO",""
33,"1700207201","LDP","Lepidoperca pulchella","Orange perch","","","","","","(Waite 1899)","Serranidae","PERCOIDEI","YES",""
33,"1700207301","LFU","Liopropoma africanum","African basslet","","","","","","(Smith 1954)","Serranidae","PERCOIDEI","NO",""
33,"1700207302","LMK","Liopropoma eukrines","Wrasse bass","","","","","","(Starck & Courtenay 1962)","Serranidae","PERCOIDEI","NO",""
33,"1700207401","LZE","Luzonichthys earlei","","","","","","","Randall 1981","Serranidae","PERCOIDEI","NO",""
33,"1700207501","MIF","Mirolabrichthys flavoguttatus","","","","","","","(Katayama & Masuda 1980)","Serranidae","PERCOIDEI","NO",""
33,"1700208001","AHN","Anthias anthias","Swallowtail seaperch","Barbier hirondelle","","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES",""
33,"1700208002","DDW","Anthias noeli","Rosy jewelfish","","","","","","Anderson & Baldwin 2000","Serranidae","PERCOIDEI","NO",""
33,"1700208102","BSB","Centropristis striata","Black seabass","Fanfre noir","Serrano estriado","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES",""
33,"1700208103","FHC","Centropristis philadelphica","Rock sea bass","","Cabrilla serrana","","","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES",""
33,"1700209201","LSF","Alphestes afer","Mutton hamlet","Varech","Guaseta","","","","(Bloch 1793)","Serranidae","PERCOIDEI","NO",""
33,"1700209203","LST","Alphestes multiguttatus","Rivulated mutton hamlet","Varech veiné","Guaseta rayado","ضريع مُعَرَّق","密斑鸳鸯鱼旨","","(Günther 1867)","Serranidae","PERCOIDEI","NO",""
33,"1700209204","LWV","Alphestes immaculatus","Pacific mutton hamlet","Varech du Pacifique","Guaseta pacífico","","","","Breder 1936","Serranidae","PERCOIDEI","NO",""
33,"1700209301","OTE","Othos dentex","","","","","","","(Cuvier 1828)","Serranidae","PERCOIDEI","NO",""
33,"1700211501","CFL","Cephalopholis cruentata","Graysby","Coné essaim","Cherna enjambre","مًَخروطي خَشْرم","加勒比九棘鲈","","(Lacépède 1802)","Serranidae","PERCOIDEI","YES",""
33,"1700211502","CFJ","Cephalopholis fulva","Coney","Coné ouatalibi","Cherna cabrilla","كوني","金黄九棘鲈","","(Linnaeus 1758)","Serranidae","PERCOIDEI","YES","MULTIPOLYGON(((-63.629 16.349,-63.629 17.6654,-62.2011 17.6654,-62.2011 16.349,-63.629 16.349)))"
33,"1700211504","CFF","Cephalopholis argus","Peacock hind","Vieille la prude","Cherna pavo real","عجوز المُتحشِّم","斑点九棘鲈","","Bloch & Schneider 1801","Serranidae","PERCOIDEI","YES",""
33,"1700211505","EFT","Cephalopholis sonnerati","Tomato hind","Vieille ananas","Cherna piña","عجوز أَنَناس","红九棘鲈","","(Valenciennes 1828)","Serranidae","PERCOIDEI","YES",""
33,"1700211506","EFA","Cephalopholis taeniops","Bluespotted seabass","Mérou à points bleus","Cherna colorada","لُؤز ذو نُقط زرقاء","篮点九棘鲈","","(Valenciennes 1828)","Serranidae","PERCOIDEI","YES",""
33,"1700211507","CFQ","Cephalopholis nigri","Niger hind","Mérou du Niger","Cherna del Niger","عجوز النِّيجر أو لؤز النِّيجر","黑九棘鲈","","(Günther 1859)","Serranidae","PERCOIDEI","NO",""
33,"1700211508","CFY","Cephalopholis cyanostigma","Bluespotted hind","Vieille étoiles bleues","Cherna de pintas azules","حجلة نُجوم زرقاء","黄背青九棘鲈","","(Valenciennes 1828)","Serranidae","PERCOIDEI","NO",""
33,"1700211509","CFH","Cephalopholis hemistiktos","Yellowfin hind","Vieille d'Arabie","Cherna arábiga","عجوز صفراء الأجنحة","半斑九棘鲈","","(Rüppell 1830)","Serranidae","PERCOIDEI","YES",""
33,"1700211510","CFM","Cephalopholis microprion","Freckled hind","Vieille tache de rousseur","Cherna pecosa","عجوز بُقعة شُقرة ","细锯九棘鲈","","(Bleeker 1852)","Serranidae","PERCOIDEI","NO",""
33,"1700211511","CFI","Cephalopholis miniata","Coral hind","Vieille de corail","Cherna estrellada","عجوز المرجان","青星九棘鲈","","(Forsskål 1775)","Serranidae","PERCOIDEI","YES",""
